0,5046090192448035	0,4436400186748814	0,46274380364902706	0,48388534592522303	0,5213912030004563	0,5269171163489651	0,4767274523163462	0,5153063859190794	0,5488588058631596	0,41985570942557915	
0,4009439586073719	0,36670145677781874	0,46810707527262596	0,536231397218764	0,5435657309678836	0,5320092948061902	0,5296989864928424	0,4706647772019903	0,5848089558618017	0,40297101511464256	
0,36669496626511433	0,29719436165082175	0,408044056738934	0,5154017382901924	0,5033832436490231	0,49560902399649115	0,4758707325315411	0,47430782590819753	0,7109156108485328	0,4440399692707382	
0,35931177763921646	0,35869518692203384	0,43318991075338126	0,5332816531811925	0,5602222251374969	0,46132986832556083	0,4435430362429781	0,4684270969869179	0,7206518692247673	0,4186404366437917	
0,23606167980962586	0,39242674392955273	0,3222181913916254	0,5446174197016274	0,483583987547691	0,4707692465341096	0,46886537178284415	0,4158881524846858	0,624971622491874	0,38737170620748024	
0,20024483853985853	0,5467476350994808	0,28072433631237426	0,5301893357038044	0,3814987033930885	0,49352635608393897	0,5304937959881049	0,33679491372688203	0,551310172669663	0,30443607083327595	
0,23063013441006505	0,6580716588070894	0,2567663380119905	0,5420315980866801	0,3772224383283122	0,502592194338119	0,49007434548739776	0,36341480166535206	0,5676591704834139	0,24249002441801115	
0,15835910305873177	0,7431823700612178	0,3364428304295315	0,46379823408697163	0,2955866612192416	0,4963655317760298	0,5153745037142674	0,3858009371337021	0,6253815951301277	0,2138986388335247	
0,11885441940052682	0,7328547986824024	0,32350536986660267	0,4700897665768769	0,21636314093839443	0,49010426679056246	0,4917428373377084	0,37250849195936	0,5899889716860137	0,20200342820581543	
0,09664039066380908	0,7803116926310151	0,33944895386478036	0,4434255004210273	0,26576862044192406	0,5130248669383348	0,5556683782170693	0,39959939995954774	0,5646797501249412	0,1575089730254133	
0,11590203994502339	0,7153469866333633	0,32839013971757736	0,40650543391407945	0,30074015822264694	0,4963675604910284	0,5394976939642799	0,3880807856045376	0,5225698464561155	0,11099585795646531	
0,120113844403204	0,6671241014815987	0,31895280198605014	0,4091104819836444	0,3044049055290705	0,4645514407476021	0,5161111965551266	0,356396805485082	0,48311644796188064	0,12517913729380103	
0,09622405498601584	0,6422675368957883	0,281984816508399	0,49860462144559564	0,2900434333459364	0,5261307611708179	0,5396171403844485	0,37181100735098	0,509294419252114	0,07449690350859033	
0,09293449799102942	0,6163281384859077	0,28911283669489224	0,4882423413726928	0,3472828626330572	0,5798294234565143	0,5101413678476105	0,3581531907225073	0,5545113440024909	0,06947979129964056	
0,13736357262438698	0,6395339167819616	0,2921866027982281	0,4119474538222873	0,437489551376258	0,5429490373424762	0,5169048810709624	0,28530769629162894	0,4998268955571701	0,0830473871485498	
0,18276148041950868	0,6204696536616834	0,24140576182585977	0,4245430217479605	0,5005181696381301	0,5078900361813411	0,547326617857053	0,33638336464022695	0,5557665311776371	0,09749301505177752	
0,2245641347259203	0,6170983386327393	0,23324216106920537	0,44838429328290985	0,5316732014811951	0,5446216300618181	0,5718415705659797	0,3372930089609341	0,466402834867573	0,08220155951427467	
0,29870863746862997	0,6175756581564151	0,2246931969401782	0,44626608627219605	0,5008784818385229	0,5658069808338297	0,5614696239975001	0,343138643918083	0,5115167173442579	0,11940534444165507	
0,1580729582962438	0,44293004635994265	0,09782382032269421	0,36926201121223473	0,5647422192091749	0,5894318516098093	0,3791493652018959	0,34882147880249	0,3046264448072154	0,04232124048452397	
0,051839528239088405	0,24311736120335514	0,14596945835659808	0,2918099102700548	0,41520881187809905	0,794917227488445	0,44147702800764455	0,17412487577155705	0,07495689078311295	0,01530060431754059	
0,01489901740378615	0,1398297597601325	0,1251298476896092	0,19727100430264524	0,3636989423670683	0,7630800741336013	0,4509052217316832	0,15223541339739008	0,010773733458653276	0,006163287762648708	
0,0	0,0159386984978436	0,01021214585811941	0,024764423034261615	0,3200603118789102	0,7952280632943958	0,484788643369374	0,06426255002573283	0,013381205966329902	0,016329994649829045	
0,0066231530284048745	0,0	0,011981824281059681	0,03582856610127577	0,2031625669491774	0,7860917643251816	0,48125207396452363	0,02418953824995852	0,00920847837638165	0,037322462261945376	
0,010975468525347367	1,5059805893938248E-4	0,05398946548540582	0,007298309176856648	0,11880493722588295	0,8280971349251236	0,5208804436954012	0,03848693167847177	0,017637187405299116	0,01353859144255513	
0,005402360275270582	0,006202191479011894	0,01446025667966647	0,014716240253129353	0,0703555037047591	0,7701252134345578	0,5281914156575246	0,044922152693752986	0,010706649077584719	0,007652416298081253	
0,011020650744455447	0,016942181678907094	0,02246921426058918	0,01665986389739339	0,04713555405874205	0,8141159814162119	0,5887058524600101	0,028739256076688573	0,006360290936096595	0,007962424597416836	
0,012066287668434206	0,025215353870342367	0,013335954444100495	0,0033226140358144744	0,08434370505117904	0,8199127590358667	0,5822581016971172	0,022941890104453112	0,017263270536718084	0,022194933485581218	
0,002757651487696578	0,009331446118561827	0,009405936732134034	0,005493424166578144	0,0748601592513381	0,8331938779969191	0,5569588497023648	0,014248194542887095	0,009174382557477639	0,012234948356343714	
0,01314795566061777	0,0013208387458159615	0,0032491192665797773	0,0037326580455377518	0,06674054548890088	0,7921850919588393	0,5820321712561686	0,0418996279718679	0,04842501038041979	0,009649773799343682	
0,0077776964627528575	0,009470501440572085	0,0015795939423099803	0,01793479532473036	0,07397619073968409	0,8095549645261815	0,519261154462835	0,010132794289256437	0,014217773477764453	0,007388393968058558	
0,01914435184970621	0,004017145057419586	0,01171776882982785	8,677262597995763E-4	0,04948660345803666	0,8471467924176831	0,5192630986195683	0,007478513904043918	0,004620579890119776	0,015012708180286584	
0,009954423260638959	0,011270784915292835	0,017392589531423364	9,720727427538435E-4	0,04118913490076159	0,823891224500115	0,5488089589857921	0,003964884499338936	0,006973208136780826	0,001293839665040235	
