0,5090370698648015	0,5279045909421608	0,4462907063663242	0,4936061875407304	0,520626976270752	0,5195588524009882	0,485995881249091	0,4627041492507599	0,47256423441997986	0,4978598148889998	0,5777286418501497	0,5550738373706079	0,5368730100724091	
0,5257472112946411	0,5089477891011821	0,43227407312524524	0,5015486949154767	0,5579698498814879	0,528196632712771	0,4430750395343956	0,4489510149980937	0,4047300626713588	0,390769300698989	0,595189903996089	0,5464065079538961	0,5476066994723962	
0,45110549133855105	0,48693543127751804	0,4490137756205374	0,5165423896765361	0,5154054832342247	0,47520201023472325	0,4132579903802693	0,45916233348769914	0,4092653912510206	0,3250953782462998	0,6250926140690596	0,5677813737812896	0,4744313913986699	
0,4051717816449165	0,46427589261529995	0,43278110328469327	0,5342662136045847	0,5512664270338149	0,571300604973411	0,4789092122774292	0,4271933382584491	0,3521439445779906	0,349713177599615	0,6048758495959796	0,5103854557821359	0,4928148162299746	
0,3547877479627889	0,5250950305269038	0,41753612142320107	0,4811676388272174	0,5792687570177971	0,5836006776282973	0,5014831361334153	0,4371672720034092	0,3237044567935595	0,34721483973872735	0,6134048383701112	0,5355490145201839	0,509490089965074	
0,4151002927340403	0,5029579608512393	0,3664630520783318	0,4860336300312242	0,49577878973176304	0,6215073950457584	0,5075410034904085	0,4286440104979013	0,26713079512944143	0,34684940408798864	0,6332340097920867	0,49050027384106004	0,4844131530102323	
0,4198239620293235	0,5324640321542526	0,40168566738048	0,4803739341392284	0,48722763420161513	0,5794602748881037	0,5146964131169016	0,3954164334835217	0,32787660269621716	0,3072293504546391	0,5789894892106457	0,5942375814975683	0,40760874891116006	
0,38052331295219965	0,5839331199321066	0,3006379931161599	0,43720031073190163	0,5386104739387342	0,5827457131818952	0,5268478021729355	0,4494987061053625	0,29528183230131194	0,18785784810580952	0,6215383084691666	0,6607673003046644	0,4053456750141482	
0,3546255910145647	0,5889666195753439	0,30906025892686856	0,44569032074303455	0,5500928103294073	0,5580155253542012	0,3981105406104771	0,4362474000610039	0,2997970801003258	0,19449793672351012	0,5993143544676651	0,6929903590276438	0,41081442089173187	
0,3701805811981201	0,6168982266166089	0,30211403163955597	0,41273040184108045	0,5398516779341738	0,5627474563792146	0,3982278570313219	0,4072620478288562	0,3271600693792833	0,1979521561824521	0,6394589378993026	0,7009581378228268	0,368038439096223	
0,3797772670234219	0,6601134757828706	0,26811786580951763	0,4011079139805844	0,5372485238495578	0,5306869525242202	0,3592609879674334	0,41710187491166784	0,3057859117951273	0,18058541396260683	0,6942806932231391	0,6898540631381995	0,40898391011412977	
0,37645037750342125	0,7098652815514377	0,3316449278351812	0,3953572376369987	0,5402200171638999	0,5015038313015837	0,4231350196429022	0,440516624132812	0,2909002570784481	0,16491800624329733	0,6614720881859532	0,624116600310002	0,4281357137665595	
0,381237987030128	0,7053138291713544	0,367029925585476	0,3745088817555079	0,5919825980235676	0,5328954533850311	0,381727119232762	0,4429533582545858	0,3080974670365004	0,1286457465576216	0,6919287977991062	0,6064536451154369	0,4704640364864162	
